date,open,high,low,close,volume
2017-01-10T01:35:00.000Z,911.7,915.0,911.0,914.98,107802
2017-01-10T01:40:00.000Z,914.98,915.0,909.6,909.6,257703
2017-01-10T01:45:00.000Z,909.6,911.22,909.55,911.22,21802
2017-01-10T01:50:00.000Z,911.22,911.29,908.51,908.53,120588
2017-01-10T01:55:00.000Z,908.53,909.49,909.06,909.22,2450
2017-01-10T02:00:00.000Z,909.22,909.6,909.49,909.6,1107
2017-01-10T02:05:00.000Z,909.6,910.66,909.84,910.66,7400
2017-01-10T02:10:00.000Z,910.66,910.26,909.89,910.26,50
2017-01-10T02:15:00.000Z,910.26,911.1,909.51,909.51,69226
2017-01-10T02:20:00.000Z,909.51,909.51,909.51,909.51,8
2017-01-10T02:25:00.000Z,909.51,911.49,910.79,911.49,2726
2017-01-10T02:30:00.000Z,911.49,912.38,909.63,912.38,17600
2017-01-10T02:35:00.000Z,912.38,913.43,911.8,911.8,21910
2017-01-10T02:40:00.000Z,911.8,911.99,910.87,911.99,1943
2017-01-10T02:45:00.000Z,911.99,911.99,910.89,911.99,91096
2017-01-10T02:50:00.000Z,911.99,911.11,910.11,910.11,48580
2017-01-10T02:55:00.000Z,910.11,910.49,910.28,910.29,7600
2017-01-10T03:00:00.000Z,910.29,910.01,909.61,909.61,44536
2017-01-10T03:05:00.000Z,909.61,909.62,909.01,909.01,5135
2017-01-10T03:10:00.000Z,909.01,909.03,906.53,906.53,68495
2017-01-10T03:15:00.000Z,906.53,908.37,906.0,906.66,17238
2017-01-10T03:20:00.000Z,906.66,909.44,908.63,909.44,21
2017-01-10T03:25:00.000Z,909.44,908.62,907.77,907.77,2500
2017-01-10T03:30:00.000Z,907.77,908.3,907.77,907.78,5550
2017-01-10T03:35:00.000Z,907.78,907.78,906.0,906.0,21563
2017-01-10T03:40:00.000Z,906.0,906.0,906.0,906.0,0
2017-01-10T03:45:00.000Z,906.0,906.2,905.0,906.2,5680
2017-01-10T03:50:00.000Z,906.2,906.2,905.0,905.0,2802
2017-01-10T03:55:00.000Z,905.0,905.79,903.72,905.79,24290
2017-01-10T04:00:00.000Z,905.79,906.42,905.23,905.23,27751
2017-01-10T04:05:00.000Z,905.23,905.57,902.53,902.77,25515
2017-01-10T04:10:00.000Z,902.77,902.99,901.38,901.64,28895
2017-01-10T04:15:00.000Z,901.64,901.99,900.5,901.99,16611
2017-01-10T04:20:00.000Z,901.99,901.78,898.13,900.14,124741
2017-01-10T04:25:00.000Z,900.14,900.21,899.54,900.21,43064
2017-01-10T04:30:00.000Z,900.21,900.79,900.25,900.25,2990
2017-01-10T04:35:00.000Z,900.25,900.89,899.27,900.89,3955
2017-01-10T04:40:00.000Z,900.89,901.29,899.0,901.25,20404
2017-01-10T04:45:00.000Z,901.25,901.25,901.25,901.25,0
2017-01-10T04:50:00.000Z,901.25,901.1,900.18,901.1,900
2017-01-10T04:55:00.000Z,901.1,901.56,901.1,901.2,17032
2017-01-10T05:00:00.000Z,901.2,901.2,901.2,901.2,1200
2017-01-10T05:05:00.000Z,901.2,901.38,901.38,901.38,25
2017-01-10T05:10:00.000Z,901.38,901.98,900.19,900.19,11668
2017-01-10T05:15:00.000Z,900.19,902.76,900.12,902.3,132493
2017-01-10T05:20:00.000Z,902.3,903.5,901.9,903.5,14445
2017-01-10T05:25:00.000Z,903.5,903.5,903.4,903.5,940
2017-01-10T05:30:00.000Z,903.5,903.63,902.0,902.0,52787
2017-01-10T05:35:00.000Z,902.0,902.41,898.73,899.22,61329
2017-01-10T05:40:00.000Z,899.22,900.69,898.06,898.4,43261
2017-01-10T05:45:00.000Z,898.4,898.4,896.15,896.53,79197
2017-01-10T05:50:00.000Z,896.53,897.0,893.38,896.22,99910
2017-01-10T05:55:00.000Z,896.22,899.91,895.66,896.66,86993
2017-01-10T06:00:00.000Z,896.66,897.29,896.56,897.29,44098
2017-01-10T06:05:00.000Z,897.29,897.19,895.5,895.69,40700
2017-01-10T06:10:00.000Z,895.69,895.69,895.69,895.69,0
2017-01-10T06:15:00.000Z,895.69,900.06,897.17,899.69,13996
2017-01-10T06:20:00.000Z,899.69,899.79,899.5,899.5,17850
2017-01-10T06:25:00.000Z,899.5,899.0,896.35,898.7,41972
2017-01-10T06:30:00.000Z,898.7,898.87,897.3,897.3,11017
2017-01-10T06:35:00.000Z,897.3,899.2,898.76,899.2,10000
2017-01-10T06:40:00.000Z,899.2,900.39,899.5,899.5,49484
2017-01-10T06:45:00.000Z,899.5,899.5,899.5,899.5,74
2017-01-10T06:50:00.000Z,899.5,899.5,899.5,899.5,0
2017-01-10T06:55:00.000Z,899.5,899.5,898.88,898.88,9956
2017-01-10T07:00:00.000Z,898.88,898.88,896.86,896.86,21144
2017-01-10T07:05:00.000Z,896.86,900.84,899.23,900.83,41022
2017-01-10T07:10:00.000Z,900.83,901.0,900.92,901.0,76
2017-01-10T07:15:00.000Z,901.0,902.12,901.43,902.12,6694
2017-01-10T07:20:00.000Z,902.12,902.12,902.12,902.12,0
2017-01-10T07:25:00.000Z,902.12,900.3,898.0,898.0,144487
2017-01-10T07:30:00.000Z,898.0,900.04,895.5,900.04,227177
2017-01-10T07:35:00.000Z,900.04,900.81,900.32,900.81,7937
2017-01-10T07:40:00.000Z,900.81,903.2,900.91,901.7,31839
2017-01-10T07:45:00.000Z,901.7,901.7,901.7,901.7,0
2017-01-10T07:50:00.000Z,901.7,903.06,902.46,902.46,3010
2017-01-10T07:55:00.000Z,902.46,902.31,901.6,901.6,8450
2017-01-10T08:00:00.000Z,901.6,902.47,901.99,902.47,22117
2017-01-10T08:05:00.000Z,902.47,902.96,902.94,902.94,3000
2017-01-10T08:10:00.000Z,902.94,903.63,902.97,903.01,45606
2017-01-10T08:15:00.000Z,903.01,905.0,903.62,905.0,33684
2017-01-10T08:20:00.000Z,905.0,905.0,903.97,904.97,44000
2017-01-10T08:25:00.000Z,904.97,906.55,904.0,906.54,82256
2017-01-10T08:30:00.000Z,906.54,907.5,906.53,907.5,35296
2017-01-10T08:35:00.000Z,907.5,907.63,906.28,907.14,51600
2017-01-10T08:40:00.000Z,907.14,906.82,906.4,906.4,5400
2017-01-10T08:45:00.000Z,906.4,906.53,905.99,906.0,45772
2017-01-10T08:50:00.000Z,906.0,905.7,904.01,904.01,19090
2017-01-10T08:55:00.000Z,904.01,904.44,904.0,904.0,10000
2017-01-10T09:00:00.000Z,904.0,904.73,904.72,904.73,250
2017-01-10T09:05:00.000Z,904.73,904.52,904.51,904.51,250
2017-01-10T09:10:00.000Z,904.51,905.74,904.72,905.74,9676
2017-01-10T09:15:00.000Z,905.74,905.99,905.5,905.58,4914
2017-01-10T09:20:00.000Z,905.58,906.74,906.0,906.74,5250
2017-01-10T09:25:00.000Z,906.74,906.74,906.01,906.74,5800
2017-01-10T09:30:00.000Z,906.74,907.48,907.0,907.48,7800
2017-01-10T09:35:00.000Z,907.48,909.33,907.45,909.33,73466
2017-01-10T09:40:00.000Z,909.33,908.99,908.06,908.67,12199
2017-01-10T09:45:00.000Z,908.67,908.67,908.67,908.67,0
2017-01-10T09:50:00.000Z,908.67,908.22,907.97,908.22,4203
2017-01-10T09:55:00.000Z,908.22,908.19,908.09,908.19,15000
2017-01-10T10:00:00.000Z,908.19,909.5,907.91,909.5,45972
2017-01-10T10:05:00.000Z,909.5,909.5,909.5,909.5,0
2017-01-10T10:10:00.000Z,909.5,911.72,909.5,911.72,70016
2017-01-10T10:15:00.000Z,911.72,911.68,911.21,911.68,36366
2017-01-10T10:20:00.000Z,911.68,911.53,910.06,911.53,3468
2017-01-10T10:25:00.000Z,911.53,912.4,909.76,909.76,93816
2017-01-10T10:30:00.000Z,909.76,912.62,909.26,911.78,80362
2017-01-10T10:35:00.000Z,911.78,913.76,911.52,911.52,70305
2017-01-10T10:40:00.000Z,911.52,913.3,911.06,913.3,63424
2017-01-10T10:45:00.000Z,913.3,915.96,913.13,913.13,141553
2017-01-10T10:50:00.000Z,913.13,913.51,911.37,912.0,115062
2017-01-10T10:55:00.000Z,912.0,912.02,911.07,912.02,32000
2017-01-10T11:00:00.000Z,912.02,911.01,909.83,909.83,38980
2017-01-10T11:05:00.000Z,909.83,909.83,909.73,909.73,10500
2017-01-10T11:10:00.000Z,909.73,909.73,906.65,908.0,86215
2017-01-10T11:15:00.000Z,908.0,908.01,907.86,908.0,21235
2017-01-10T11:20:00.000Z,908.0,908.6,907.92,908.37,14151
2017-01-10T11:25:00.000Z,908.37,907.38,904.15,906.08,138126
2017-01-10T11:30:00.000Z,906.08,906.22,901.92,903.56,69514
2017-01-10T11:35:00.000Z,903.56,904.47,903.53,904.17,11149
2017-01-10T11:40:00.000Z,904.17,903.59,896.87,897.2,159510
2017-01-10T11:45:00.000Z,897.2,899.81,896.89,899.81,78204
2017-01-10T11:50:00.000Z,899.81,902.63,900.38,901.7,49023
2017-01-10T11:55:00.000Z,901.7,903.77,901.8,903.77,90440
2017-01-10T12:00:00.000Z,903.77,904.77,901.97,902.99,84441
2017-01-10T12:05:00.000Z,902.99,902.98,900.4,900.4,26567
2017-01-10T12:10:00.000Z,900.4,900.89,898.47,900.27,94088
2017-01-10T12:15:00.000Z,900.27,902.0,900.39,901.79,12967
2017-01-10T12:20:00.000Z,901.79,902.76,901.29,902.76,8252
2017-01-10T12:25:00.000Z,902.76,905.32,903.0,904.22,22580
2017-01-10T12:30:00.000Z,904.22,904.4,902.49,902.49,41894
2017-01-10T12:35:00.000Z,902.49,904.27,903.52,904.27,13043
2017-01-10T12:40:00.000Z,904.27,905.32,903.08,905.32,33020
2017-01-10T12:45:00.000Z,905.32,905.31,904.52,905.31,40647
2017-01-10T12:50:00.000Z,905.31,905.11,904.33,904.33,19090
2017-01-10T12:55:00.000Z,904.33,904.21,904.21,904.21,1
2017-01-10T13:00:00.000Z,904.21,905.0,904.32,904.32,14080
2017-01-10T13:05:00.000Z,904.32,905.31,905.31,905.31,1000
2017-01-10T13:10:00.000Z,905.31,905.31,905.22,905.31,3962
2017-01-10T13:15:00.000Z,905.31,905.32,905.3,905.32,12228
2017-01-10T13:20:00.000Z,905.32,905.33,904.04,904.04,51500
2017-01-10T13:25:00.000Z,904.04,905.09,904.46,905.09,1802
2017-01-10T13:30:00.000Z,905.09,905.52,905.09,905.52,24801
2017-01-10T13:35:00.000Z,905.52,905.52,904.95,904.96,18722
2017-01-10T13:40:00.000Z,904.96,905.25,904.28,904.28,9710
2017-01-10T13:45:00.000Z,904.28,904.02,901.18,901.18,40789
2017-01-10T13:50:00.000Z,901.18,903.68,902.52,903.68,8625
2017-01-10T13:55:00.000Z,903.68,903.9,903.89,903.9,10500
2017-01-10T14:00:00.000Z,903.9,904.4,904.4,904.4,5000
2017-01-10T14:05:00.000Z,904.4,904.5,904.0,904.42,18140
2017-01-10T14:10:00.000Z,904.42,904.3,904.3,904.3,10
2017-01-10T14:15:00.000Z,904.3,904.21,901.7,901.7,29689
2017-01-10T14:20:00.000Z,901.7,901.7,899.53,899.99,54291
2017-01-10T14:25:00.000Z,899.99,900.46,899.99,900.46,16616
2017-01-10T14:30:00.000Z,900.46,901.48,901.48,901.48,10
2017-01-10T14:35:00.000Z,901.48,901.31,895.0,895.84,260768
2017-01-10T14:40:00.000Z,895.84,897.4,895.0,897.4,50749
2017-01-10T14:45:00.000Z,897.4,897.3,896.4,896.96,8879
2017-01-10T14:50:00.000Z,896.96,897.74,896.99,897.74,42711
2017-01-10T14:55:00.000Z,897.74,898.79,897.89,898.79,37796
2017-01-10T15:00:00.000Z,898.79,898.96,898.81,898.81,1300
2017-01-10T15:05:00.000Z,898.81,898.98,898.05,898.09,30541
2017-01-10T15:10:00.000Z,898.09,901.0,899.4,901.0,42002
2017-01-10T15:15:00.000Z,901.0,901.0,899.81,901.0,19119
2017-01-10T15:20:00.000Z,901.0,900.87,899.01,900.25,27781
2017-01-10T15:25:00.000Z,900.25,900.96,900.11,900.87,9000
2017-01-10T15:30:00.000Z,900.87,901.0,896.07,897.01,112112
2017-01-10T15:35:00.000Z,897.01,898.99,897.29,898.96,20577
2017-01-10T15:40:00.000Z,898.96,898.82,897.29,897.82,18450
2017-01-10T15:45:00.000Z,897.82,900.3,898.28,900.3,18101
2017-01-10T15:50:00.000Z,900.3,900.44,900.44,900.44,25000
2017-01-10T15:55:00.000Z,900.44,901.24,899.62,899.62,2510
2017-01-10T16:00:00.000Z,899.62,901.92,900.22,901.92,25407
2017-01-10T16:05:00.000Z,901.92,902.02,901.81,901.81,6102
2017-01-10T16:10:00.000Z,901.81,901.86,900.53,901.78,12111
2017-01-10T16:15:00.000Z,901.78,901.79,901.56,901.56,1920
2017-01-10T16:20:00.000Z,901.56,902.4,902.04,902.4,30776
2017-01-10T16:25:00.000Z,902.4,902.49,902.49,902.49,90
2017-01-10T16:30:00.000Z,902.49,902.0,900.09,900.09,17763
2017-01-10T16:35:00.000Z,900.09,901.5,899.68,899.68,31100
2017-01-10T16:40:00.000Z,899.68,900.86,900.34,900.34,7000
2017-01-10T16:45:00.000Z,900.34,901.2,900.0,900.3,9472
2017-01-10T16:50:00.000Z,900.3,901.83,900.21,901.83,34695
2017-01-10T16:55:00.000Z,901.83,902.79,901.51,902.79,15100
2017-01-10T17:00:00.000Z,902.79,901.71,901.58,901.58,600
2017-01-10T17:05:00.000Z,901.58,901.58,901.58,901.58,0
2017-01-10T17:10:00.000Z,901.58,902.0,902.0,902.0,50
2017-01-10T17:15:00.000Z,902.0,901.47,900.14,901.16,61263
2017-01-10T17:20:00.000Z,901.16,901.03,900.89,901.03,5004
2017-01-10T17:25:00.000Z,901.03,900.17,899.03,899.03,28440
2017-01-10T17:30:00.000Z,899.03,900.33,899.01,900.33,6836
2017-01-10T17:35:00.000Z,900.33,900.84,900.82,900.84,2000
2017-01-10T17:40:00.000Z,900.84,901.06,900.76,900.76,2602
2017-01-10T17:45:00.000Z,900.76,901.64,901.49,901.54,6230
2017-01-10T17:50:00.000Z,901.54,902.52,901.3,901.3,11060
2017-01-10T17:55:00.000Z,901.3,901.3,901.3,901.3,0
2017-01-10T18:00:00.000Z,901.3,902.07,902.07,902.07,1000
2017-01-10T18:05:00.000Z,902.07,901.7,901.3,901.3,6091
2017-01-10T18:10:00.000Z,901.3,901.3,901.3,901.3,0
2017-01-10T18:15:00.000Z,901.3,901.3,901.3,901.3,12
2017-01-10T18:20:00.000Z,901.3,901.67,901.67,901.67,500
2017-01-10T18:25:00.000Z,901.67,902.72,901.31,901.31,31000
2017-01-10T18:30:00.000Z,901.31,901.31,901.31,901.31,0
2017-01-10T18:35:00.000Z,901.31,901.31,901.31,901.31,0
2017-01-10T18:40:00.000Z,901.31,901.31,901.31,901.31,2102
2017-01-10T18:45:00.000Z,901.31,901.31,901.31,901.31,0
2017-01-10T18:50:00.000Z,901.31,902.57,902.5,902.57,3000
2017-01-10T18:55:00.000Z,902.57,902.57,902.57,902.57,0
2017-01-10T19:00:00.000Z,902.57,902.56,902.06,902.06,14000
2017-01-10T19:05:00.000Z,902.06,902.56,900.01,901.7,93729
2017-01-10T19:10:00.000Z,901.7,901.33,900.02,901.0,24482
2017-01-10T19:15:00.000Z,901.0,902.08,901.0,901.04,11390
2017-01-10T19:20:00.000Z,901.04,902.17,900.95,902.17,12150
2017-01-10T19:25:00.000Z,902.17,902.51,901.13,901.13,8858
2017-01-10T19:30:00.000Z,901.13,902.58,901.05,901.09,5636
2017-01-10T19:35:00.000Z,901.09,902.0,901.58,901.58,182
2017-01-10T19:40:00.000Z,901.58,902.79,902.0,902.37,25250
2017-01-10T19:45:00.000Z,902.37,902.24,901.38,901.38,13820
2017-01-10T19:50:00.000Z,901.38,901.39,901.38,901.38,1500
2017-01-10T19:55:00.000Z,901.38,901.79,901.79,901.79,6200
2017-01-10T20:00:00.000Z,901.79,901.79,901.79,901.79,0
2017-01-10T20:05:00.000Z,901.79,902.09,902.08,902.09,3000
2017-01-10T20:10:00.000Z,902.09,902.09,902.09,902.09,0
2017-01-10T20:15:00.000Z,902.09,902.09,902.09,902.09,0
2017-01-10T20:20:00.000Z,902.09,901.94,901.94,901.94,1
2017-01-10T20:25:00.000Z,901.94,902.09,902.01,902.01,1333
2017-01-10T20:30:00.000Z,902.01,902.48,902.01,902.34,10058
2017-01-10T20:35:00.000Z,902.34,902.15,902.01,902.14,15000
2017-01-10T20:40:00.000Z,902.14,901.46,900.75,900.75,20671
2017-01-10T20:45:00.000Z,900.75,901.01,899.5,900.0,94820
2017-01-10T20:50:00.000Z,900.0,904.95,901.47,904.95,268975
2017-01-10T20:55:00.000Z,904.95,907.0,904.28,906.89,98468
2017-01-10T21:00:00.000Z,906.89,909.57,906.32,908.67,187865
2017-01-10T21:05:00.000Z,908.67,908.97,906.47,908.1,54710
2017-01-10T21:10:00.000Z,908.1,908.0,907.8,907.96,19623
2017-01-10T21:15:00.000Z,907.96,910.85,907.99,910.85,196980
2017-01-10T21:20:00.000Z,910.85,912.92,910.84,912.55,99713
2017-01-10T21:25:00.000Z,912.55,911.92,908.97,909.0,159417
2017-01-10T21:30:00.000Z,909.0,911.0,908.98,909.28,90380
2017-01-10T21:35:00.000Z,909.28,908.97,903.0,906.2,236968
2017-01-10T21:40:00.000Z,906.2,906.56,904.66,906.56,18043
2017-01-10T21:45:00.000Z,906.56,907.3,906.56,907.21,33000
2017-01-10T21:50:00.000Z,907.21,908.0,907.08,907.67,26400
2017-01-10T21:55:00.000Z,907.67,907.55,905.4,906.11,71868
2017-01-10T22:00:00.000Z,906.11,907.58,907.07,907.58,15000
2017-01-10T22:05:00.000Z,907.58,907.43,907.43,907.43,25000
2017-01-10T22:10:00.000Z,907.43,907.48,907.39,907.39,16337
2017-01-10T22:15:00.000Z,907.39,908.66,907.28,908.66,27200
2017-01-10T22:20:00.000Z,908.66,908.5,908.49,908.5,20000
2017-01-10T22:25:00.000Z,908.5,908.65,908.65,908.65,2700
2017-01-10T22:30:00.000Z,908.65,908.65,908.65,908.65,0
2017-01-10T22:35:00.000Z,908.65,908.14,907.03,907.03,22002
2017-01-10T22:40:00.000Z,907.03,907.4,907.0,907.25,73295
2017-01-10T22:45:00.000Z,907.25,908.1,907.59,908.1,18501
2017-01-10T22:50:00.000Z,908.1,907.68,905.88,906.69,56268
2017-01-10T22:55:00.000Z,906.69,907.79,906.58,907.28,18000
2017-01-10T23:00:00.000Z,907.28,907.11,904.36,906.35,52753
2017-01-10T23:05:00.000Z,906.35,907.52,905.39,905.95,31407
2017-01-10T23:10:00.000Z,905.95,907.31,906.09,907.0,15350
2017-01-10T23:15:00.000Z,907.0,907.39,907.3,907.39,41876
2017-01-10T23:20:00.000Z,907.39,907.04,907.04,907.04,2000
2017-01-10T23:25:00.000Z,907.04,908.09,907.49,908.09,35750
2017-01-10T23:30:00.000Z,908.09,908.19,907.64,908.19,13002
2017-01-10T23:35:00.000Z,908.19,908.3,907.13,907.13,48703
2017-01-10T23:40:00.000Z,907.13,907.87,905.74,905.76,43528
2017-01-10T23:45:00.000Z,905.76,905.52,904.25,904.56,80101
2017-01-10T23:50:00.000Z,904.56,904.56,902.73,903.28,74538
2017-01-10T23:55:00.000Z,903.28,904.0,902.96,904.0,45300
2017-01-11T00:00:00.000Z,904.0,904.23,903.0,904.23,64600
2017-01-11T00:05:00.000Z,904.23,905.35,904.56,905.35,25002
2017-01-11T00:10:00.000Z,905.35,905.49,904.71,904.87,2783
2017-01-11T00:15:00.000Z,904.87,905.36,904.89,905.36,49000
2017-01-11T00:20:00.000Z,905.36,905.8,905.56,905.8,9010
2017-01-11T00:25:00.000Z,905.8,905.97,905.97,905.97,250
2017-01-11T00:30:00.000Z,905.97,905.69,905.53,905.55,30200
2017-01-11T00:35:00.000Z,905.55,905.55,905.55,905.55,0
2017-01-11T00:40:00.000Z,905.55,907.75,906.41,906.99,55278
2017-01-11T00:45:00.000Z,906.99,906.24,906.24,906.24,23989
2017-01-11T00:50:00.000Z,906.24,905.99,905.48,905.48,34315
2017-01-11T00:55:00.000Z,905.48,906.0,903.65,903.65,39129
2017-01-11T01:00:00.000Z,903.65,906.52,904.74,905.42,45025
2017-01-11T01:05:00.000Z,905.42,905.43,905.36,905.36,5000
2017-01-11T01:10:00.000Z,905.36,906.49,906.01,906.49,11980
2017-01-11T01:15:00.000Z,906.49,906.49,906.49,906.49,5000
2017-01-11T01:20:00.000Z,906.49,906.48,905.93,905.93,17126
2017-01-11T01:25:00.000Z,905.93,905.93,905.39,905.39,34000
2017-01-11T01:30:00.000Z,905.39,906.48,904.79,906.48,37203
2017-01-11T01:35:00.000Z,906.48,906.48,906.48,906.48,0
2017-01-11T01:40:00.000Z,906.48,906.49,906.49,906.49,1520
2017-01-11T01:45:00.000Z,906.49,907.29,906.35,907.29,41118
2017-01-11T01:50:00.000Z,907.29,907.55,907.48,907.55,10000
2017-01-11T01:55:00.000Z,907.55,907.55,907.55,907.55,0
2017-01-11T02:00:00.000Z,907.55,907.65,907.64,907.64,30
2017-01-11T02:05:00.000Z,907.64,907.64,907.64,907.64,0
2017-01-11T02:10:00.000Z,907.64,910.31,907.75,910.31,64658
2017-01-11T02:15:00.000Z,910.31,910.12,908.76,908.78,54746
2017-01-11T02:20:00.000Z,908.78,908.99,908.99,908.99,1000
2017-01-11T02:25:00.000Z,908.99,909.0,908.72,909.0,30149
2017-01-11T02:30:00.000Z,909.0,909.0,909.0,909.0,1
2017-01-11T02:35:00.000Z,909.0,909.89,909.19,909.89,33872
2017-01-11T02:40:00.000Z,909.89,910.44,909.41,910.44,35492
2017-01-11T02:45:00.000Z,910.44,909.94,909.78,909.94,4417
2017-01-11T02:50:00.000Z,909.94,909.71,909.15,909.15,14278
2017-01-11T02:55:00.000Z,909.15,908.56,908.02,908.02,2872
2017-01-11T03:00:00.000Z,908.02,908.02,908.02,908.02,0
2017-01-11T03:05:00.000Z,908.02,908.35,908.34,908.35,42949
2017-01-11T03:10:00.000Z,908.35,909.24,908.35,908.35,8864
2017-01-11T03:15:00.000Z,908.35,908.65,908.35,908.36,250
2017-01-11T03:20:00.000Z,908.36,909.0,908.73,909.0,17000
2017-01-11T03:25:00.000Z,909.0,909.98,909.86,909.98,4380
2017-01-11T03:30:00.000Z,909.98,909.98,909.98,909.98,250
2017-01-11T03:35:00.000Z,909.98,909.21,909.21,909.21,20
2017-01-11T03:40:00.000Z,909.21,909.86,909.5,909.86,12912
2017-01-11T03:45:00.000Z,909.86,909.72,909.35,909.7,703
2017-01-11T03:50:00.000Z,909.7,909.92,909.59,909.59,13158
2017-01-11T03:55:00.000Z,909.59,909.58,909.43,909.57,6160
2017-01-11T04:00:00.000Z,909.57,909.81,909.52,909.57,10127
2017-01-11T04:05:00.000Z,909.57,909.01,909.01,909.01,4873
2017-01-11T04:10:00.000Z,909.01,908.83,908.61,908.83,19175
2017-01-11T04:15:00.000Z,908.83,908.57,908.57,908.57,2500
2017-01-11T04:20:00.000Z,908.57,908.99,908.55,908.72,10200
2017-01-11T04:25:00.000Z,908.72,908.69,908.45,908.45,12831
2017-01-11T04:30:00.000Z,908.45,908.83,908.55,908.83,13100
2017-01-11T04:35:00.000Z,908.83,908.91,908.65,908.91,2011
2017-01-11T04:40:00.000Z,908.91,910.03,909.7,909.75,10110
2017-01-11T04:45:00.000Z,909.75,909.5,909.5,909.5,101
2017-01-11T04:50:00.000Z,909.5,908.72,908.72,908.72,5500
2017-01-11T04:55:00.000Z,908.72,910.45,908.46,909.07,31469
2017-01-11T05:00:00.000Z,909.07,917.33,910.34,917.33,286266
2017-01-11T05:05:00.000Z,917.33,918.44,916.3,916.3,199956
2017-01-11T05:10:00.000Z,916.3,917.26,915.71,917.25,64462
2017-01-11T05:15:00.000Z,917.25,916.96,915.5,916.15,54280
2017-01-11T05:20:00.000Z,916.15,918.17,916.15,918.12,41298
2017-01-11T05:25:00.000Z,918.12,918.42,917.48,918.01,11003
2017-01-11T05:30:00.000Z,918.01,918.07,914.2,916.26,86809
2017-01-11T05:35:00.000Z,916.26,916.99,915.53,916.58,18965
2017-01-11T05:40:00.000Z,916.58,917.57,916.58,917.2,10766
2017-01-11T05:45:00.000Z,917.2,916.59,916.3,916.3,29606
2017-01-11T05:50:00.000Z,916.3,917.83,915.23,916.0,49604
2017-01-11T05:55:00.000Z,916.0,918.8,917.17,918.8,66483
2017-01-11T06:00:00.000Z,918.8,918.9,916.36,916.36,75647
2017-01-11T06:05:00.000Z,916.36,916.99,916.0,916.0,89951
2017-01-11T06:10:00.000Z,916.0,916.86,915.31,916.86,10715
2017-01-11T06:15:00.000Z,916.86,916.68,916.68,916.68,690
2017-01-11T06:20:00.000Z,916.68,917.85,915.91,917.85,13150
2017-01-11T06:25:00.000Z,917.85,918.5,917.55,917.55,13600
2017-01-11T06:30:00.000Z,917.55,917.04,916.71,917.02,9421
2017-01-11T06:35:00.000Z,917.02,916.46,916.46,916.46,50
2017-01-11T06:40:00.000Z,916.46,916.46,916.46,916.46,0
2017-01-11T06:45:00.000Z,916.46,917.0,911.14,914.0,65573
2017-01-11T06:50:00.000Z,914.0,916.31,912.54,913.01,50697
2017-01-11T06:55:00.000Z,913.01,914.37,913.04,913.96,21491
2017-01-11T07:00:00.000Z,913.96,914.14,912.83,912.83,45261
2017-01-11T07:05:00.000Z,912.83,912.84,912.78,912.78,16100
2017-01-11T07:10:00.000Z,912.78,913.01,910.35,911.2,53223
2017-01-11T07:15:00.000Z,911.2,911.9,910.41,911.9,28035
2017-01-11T07:20:00.000Z,911.9,911.54,908.74,911.54,193573
2017-01-11T07:25:00.000Z,911.54,913.71,911.28,913.71,44737
2017-01-11T07:30:00.000Z,913.71,914.5,912.23,914.07,84192
2017-01-11T07:35:00.000Z,914.07,914.06,914.05,914.06,4415
2017-01-11T07:40:00.000Z,914.06,914.05,913.9,913.9,2010
2017-01-11T07:45:00.000Z,913.9,913.99,913.06,913.09,15844
2017-01-11T07:50:00.000Z,913.09,912.84,910.15,910.15,35425
2017-01-11T07:55:00.000Z,910.15,911.69,911.08,911.69,9810
2017-01-11T08:00:00.000Z,911.69,914.55,912.09,914.55,41136
2017-01-11T08:05:00.000Z,914.55,914.69,914.57,914.57,11235
2017-01-11T08:10:00.000Z,914.57,914.58,912.74,913.13,26680
2017-01-11T08:15:00.000Z,913.13,913.14,912.98,913.14,30476
2017-01-11T08:20:00.000Z,913.14,913.61,913.2,913.6,48050
2017-01-11T08:25:00.000Z,913.6,913.34,913.34,913.34,9000
2017-01-11T08:30:00.000Z,913.34,913.78,913.78,913.78,1250
2017-01-11T08:35:00.000Z,913.78,913.74,913.25,913.74,11300
2017-01-11T08:40:00.000Z,913.74,914.0,913.74,914.0,25724
2017-01-11T08:45:00.000Z,914.0,914.2,914.14,914.2,4100
2017-01-11T08:50:00.000Z,914.2,914.24,914.22,914.24,7109
2017-01-11T08:55:00.000Z,914.24,915.5,912.94,912.94,51622
2017-01-11T09:00:00.000Z,912.94,912.74,910.2,910.2,49785
2017-01-11T09:05:00.000Z,910.2,911.65,904.54,904.9,323496
2017-01-11T09:10:00.000Z,904.9,904.9,887.06,887.96,558043
2017-01-11T09:15:00.000Z,887.96,889.31,877.65,884.52,596059
2017-01-11T09:20:00.000Z,884.52,886.11,864.45,870.6,856061
2017-01-11T09:25:00.000Z,870.6,870.43,835.0,844.98,1680403
2017-01-11T09:30:00.000Z,844.98,861.38,843.58,853.77,520958
2017-01-11T09:35:00.000Z,853.77,861.08,847.92,859.68,414870
2017-01-11T09:40:00.000Z,859.68,858.83,832.02,837.07,633871
2017-01-11T09:45:00.000Z,837.07,840.8,828.35,831.47,534485
2017-01-11T09:50:00.000Z,831.47,854.51,833.57,849.19,348931
2017-01-11T09:55:00.000Z,849.19,855.65,845.94,855.4,358988
2017-01-11T10:00:00.000Z,855.4,859.15,844.05,850.86,370801
